Round,ColonyID,Colony,Treatment,All_Weight,All_weight_over100,C_weight,DB_weight,NB_weight,C_weight_less_100,DB_weight_less_100,NB_weight_less_100
Round2,189,col10,c,0.0182,,,,,0.0407,0.1165,0.0573
Round2,189,col10,c,0.0186,,,,,0.0407,0.1171,0.0574
Round2,189,col10,c,0.0188,,,,,0.0407,0.1176,0.0578
Round2,189,col10,c,0.0192,,,,,0.0409,0.1178,0.0579
Round2,189,col10,c,0.0192,,,,,0.041,0.1182,0.0581
Round2,189,col10,c,0.0194,,,,,0.0412,0.1191,0.0585
Round2,189,col10,c,0.0197,,,,,0.0412,0.1198,0.0591
Round2,189,col10,c,0.0203,,,,,0.0414,0.1201,0.0591
Round2,189,col10,c,0.0205,,,,,0.0414,0.1212,0.0592
Round2,189,col10,c,0.021,,,,,0.0414,0.1215,0.0594
Round2,189,col10,c,0.021,,,,,0.0415,0.122,0.0595
Round2,189,col10,c,0.0213,,,,,0.0419,0.1221,0.0597
Round2,189,col10,c,0.0221,,,,,0.042,0.1231,0.06
Round2,189,col10,c,0.0229,,,,,0.042,0.1239,0.06
Round2,189,col10,c,0.023,,,,,0.042,0.1243,0.06
Round2,189,col10,c,0.0242,,,,,0.0421,0.1266,0.0603
Round2,189,col10,c,0.0243,,,,,0.0422,0.1277,0.0603
Round2,189,col10,c,0.0245,,,,,0.0424,0.1285,0.0604
Round2,189,col10,c,0.0249,,,,,0.0426,0.1286,0.0608
Round2,189,col10,c,0.0254,,,,,0.0428,0.1296,0.0613
Round2,189,col10,c,0.0255,,,,,0.0432,0.1297,0.0618
Round2,189,col10,c,0.0259,,,,,0.0433,0.1298,0.0628
Round2,189,col10,c,0.026,,,,,0.0434,0.132,0.063
Round2,189,col10,c,0.0261,,,,,0.0434,0.1332,0.0637
Round2,189,col10,c,0.0265,,,,,0.0435,0.1333,0.0642
Round2,189,col10,c,0.0266,,,,,0.0436,0.1336,0.0647
Round2,189,col10,c,0.0267,,,,,0.0437,0.1352,0.0655
Round2,189,col10,c,0.0268,,,,,0.0438,0.1366,0.0658
Round2,189,col10,c,0.0281,,,,,0.0438,0.1369,0.0658
Round2,189,col10,c,0.0289,,,,,0.0446,0.137,0.0658
Round2,189,col10,c,0.0304,,,,,0.0446,0.1372,0.0659
Round2,189,col10,c,0.0306,,,,,0.0447,0.1388,0.0659
Round2,189,col10,c,0.0306,,,,,0.0448,0.1395,0.066
Round2,189,col10,c,0.0314,,,,,0.0449,0.1408,0.066
Round2,189,col10,c,0.0319,,,,,0.045,0.144,0.0662
Round2,189,col10,c,0.0321,,,,,0.0451,0.1475,0.0662
Round2,189,col10,c,0.0326,,,,,0.0453,0.1479,0.0663
Round2,189,col10,c,0.0327,,,,,0.0453,0.1503,0.0673
Round2,189,col10,c,0.0327,,,,,0.0454,0.151,0.0674
Round2,189,col10,c,0.0333,,,,,0.0455,0.1522,0.0675
Round2,189,col10,c,0.0336,,,,,0.0455,0.155,0.0677
Round2,189,col10,c,0.0339,,,,,0.0455,0.1567,0.0682
Round2,189,col10,c,0.0341,,,,,0.0459,0.1577,0.0685
Round2,189,col10,c,0.0352,,,,,0.046,0.1582,0.0695
Round2,189,col10,c,0.0354,,,,,0.0461,0.1583,0.0703
Round2,189,col10,c,0.0357,,,,,0.0464,0.1586,0.0704
Round2,189,col10,c,0.0358,,,,,0.0466,0.1589,0.0705
Round2,189,col10,c,0.0359,,,,,0.0466,0.159,0.0706
Round2,189,col10,c,0.0365,,,,,0.0473,0.1596,0.0708
Round2,189,col10,c,0.0376,,,,,0.0477,0.1598,0.071
Round2,189,col10,c,0.0386,,,,,0.0477,0.1609,0.0711
Round2,189,col10,c,0.0387,,,,,0.048,0.1613,0.0712
Round2,189,col10,c,0.0389,,,,,0.048,0.1631,0.0713
Round2,189,col10,c,0.0391,,,,,0.048,0.1685,0.0716
Round2,189,col10,c,0.0396,,,,,0.048,0.1712,0.0716
Round2,189,col10,c,0.04,,,,,0.048,0.1725,0.0724
Round2,189,col10,c,0.0403,,,,,0.0482,0.1735,0.0724
Round2,189,col10,c,0.0407,,,,,0.0482,0.1773,0.0726
Round2,189,col10,c,0.0434,,,,,0.0484,0.1784,0.0727
Round2,189,col10,c,0.0438,,,,,0.0484,0.1786,0.0729
Round2,189,col10,c,0.0446,,,,,0.0487,0.18,0.0732
Round2,189,col10,c,0.0447,,,,,0.0491,0.1814,0.0735
Round2,189,col10,c,0.0455,,,,,0.0491,0.187,0.0744
Round2,189,col10,c,0.0464,,,,,0.0492,0.1885,0.0747
Round2,189,col10,c,0.0473,,,,,0.05,0.1893,0.0757
Round2,189,col10,c,0.048,,,,,0.05,0.1895,0.0757
Round2,189,col10,c,0.0482,,,,,0.0501,0.1903,0.0759
Round2,189,col10,c,0.0501,,,,,0.0501,0.1937,0.077
Round2,189,col10,c,0.0501,,,,,0.0504,0.194,0.078
Round2,189,col10,c,0.0516,,,,,0.0504,0.1959,0.0783
Round2,189,col10,c,0.0521,,,,,0.0505,0.2015,0.079
Round2,189,col10,c,0.0526,,,,,0.0506,0.2037,0.0792
Round2,189,col10,c,0.0532,,,,,0.0508,0.2077,0.0798
Round2,189,col10,c,0.0533,,,,,0.0509,0.2089,0.0801
Round2,189,col10,c,0.0564,,,,,0.0512,0.2102,0.0808
Round2,189,col10,c,0.0569,,,,,0.0512,0.2128,0.0814
Round2,189,col10,c,0.0602,,,,,0.0513,0.215,0.0827
Round2,189,col10,c,0.0602,,,,,0.0514,0.2161,0.0837
Round2,189,col10,c,0.061,,,,,0.0516,0.2179,0.0839
Round2,189,col10,c,0.061,,,,,0.0516,0.221,0.0842
Round2,189,col10,c,0.0614,,,,,0.0518,0.2216,0.085
Round2,189,col10,c,0.0635,,,,,0.0519,0.2232,0.0859
Round2,189,col10,c,0.0658,,,,,0.052,0.2236,0.0886
Round2,189,col10,c,0.0714,,,,,0.052,0.225,0.0888
Round2,189,col10,c,0.0717,,,,,0.0521,0.2267,0.0889
Round2,189,col10,c,0.0728,,,,,0.0523,0.2283,0.0893
Round2,189,col10,c,0.075,,,,,0.0526,0.2285,0.0902
Round2,189,col10,c,0.0782,,,,,0.0526,0.2285,0.0923
Round2,189,col10,c,0.0843,,,,,0.0526,0.2305,0.0924
Round2,189,col10,c,0.0853,,,,,0.0527,0.231,0.0935
Round2,189,col10,c,0.0905,,,,,0.0528,0.2316,0.0942
Round2,189,col10,c,0.0927,,,,,0.0528,0.2325,0.0945
Round2,189,col10,c,0.0967,,,,,0.053,0.2354,0.0949
Round2,189,col10,c,0.0971,,,,,0.0532,0.2362,0.0953
Round2,189,col10,c,0.1019,,,,,0.0532,0.2431,0.0955
Round2,189,col10,c,0.102,,,,,0.0533,0.2454,0.0959
Round2,189,col10,c,0.1024,,,,,0.0535,0.2456,0.0961
Round2,189,col10,c,0.1025,,,,,0.0539,0.2492,0.0969
Round2,189,col10,c,0.1026,,,,,0.054,0.2498,0.0971
Round2,189,col10,c,0.1027,,,,,0.0543,0.2512,0.0977
Round2,189,col10,c,0.1036,,,,,0.0546,0.2522,0.0984
Round2,189,col10,c,0.1043,,,,,0.0548,0.255,0.0992
Round2,189,col10,c,0.1044,,,,,0.0548,0.2558,0.0992
Round2,189,col10,c,0.1065,,,,,0.055,0.2597,0.0994
Round2,189,col10,c,0.1076,,,,,0.055,0.2597,0.0995
Round2,189,col10,c,0.1104,,,,,0.0554,0.26,0.0997
Round2,189,col10,c,0.1124,,,,,0.0557,0.2624,0.1001
Round2,189,col10,c,0.1134,,,,,0.0559,0.265,0.1003
Round2,189,col10,c,0.116,,,,,0.056,0.267,0.1003
Round2,189,col10,c,0.1163,,,,,0.0564,0.2703,0.1008
Round2,189,col10,c,0.1194,,,,,0.0564,0.274,0.1008
Round2,189,col10,c,0.1245,,,,,0.0566,0.2748,0.1015
Round2,189,col10,c,0.1255,,,,,0.0566,0.2784,0.1017
Round2,189,col10,c,0.1258,,,,,0.0568,0.2816,0.1025
Round2,189,col10,c,0.1295,,,,,0.0569,0.2824,0.1036
Round2,189,col10,c,0.1298,,,,,0.0569,0.2856,0.1039
Round2,189,col10,c,0.1312,,,,,0.0569,0.2872,0.104
Round2,189,col10,c,0.1316,,,,,0.057,0.2884,0.1041
Round2,189,col10,c,0.1333,,,,,0.057,0.2911,0.1045
Round2,189,col10,c,0.1343,,,,,0.057,0.2921,0.1048
Round2,189,col10,c,0.136,,,,,0.0572,0.2938,0.1058
Round2,189,col10,c,0.1361,,,,,0.0572,0.2971,0.1059
Round2,189,col10,c,0.1363,,,,,0.0573,0.2986,0.1063
Round2,189,col10,c,0.1392,,,,,0.0573,0.2991,0.1067
Round2,189,col10,c,0.1416,,,,,0.0578,0.2995,0.1069
Round2,189,col10,c,0.145,,,,,0.0581,0.301,0.1081
Round2,189,col10,c,0.1467,,,,,0.0584,0.3025,0.1093
Round2,189,col10,c,0.1488,,,,,0.0585,0.3028,0.1097
Round2,189,col10,c,0.1489,,,,,0.0586,0.3059,0.1099
Round2,189,col10,c,0.1532,,,,,0.0587,0.3061,0.1111
Round2,189,col10,c,0.1593,,,,,0.0589,0.3076,0.1115
Round2,189,col10,c,0.1609,,,,,0.0589,0.3101,0.1124
Round2,189,col10,c,0.1656,,,,,0.059,0.3111,0.1125
Round2,189,col10,c,0.171,,,,,0.0591,0.3115,0.1133
Round2,189,col10,c,0.1737,,,,,0.0592,0.3125,0.1143
Round2,189,col10,c,0.1744,,,,,0.0593,0.3184,0.1158
Round2,189,col10,c,0.1756,,,,,0.0593,0.3185,0.1159
Round2,189,col10,c,0.181,,,,,0.0593,0.3232,0.116
Round2,189,col10,c,0.1816,,,,,0.0593,0.3267,0.1173
Round2,189,col10,c,0.1847,,,,,0.0594,0.3285,0.1183
Round2,189,col10,c,0.1855,,,,,0.0598,0.3288,0.1193
Round2,189,col10,c,0.197,,,,,0.06,0.3321,0.1194
Round2,189,col10,c,0.1976,,,,,0.06,0.3323,0.1205
Round2,189,col10,c,0.2002,,,,,0.0601,0.3324,0.1206
Round2,189,col10,c,0.2042,,,,,0.0602,0.3341,0.1206
Round2,189,col10,c,0.2124,,,,,0.0602,0.3385,0.1214
Round2,189,col10,c,0.2174,,,,,0.0602,0.3395,0.1217
Round2,189,col10,c,0.2283,,,,,0.0603,0.3411,0.122
Round2,189,col10,c,0.2334,,,,,0.0603,0.3547,0.1228
Round2,189,col10,c,0.2335,,,,,0.0604,0.3635,0.1244
Round2,189,col10,c,0.2498,,,,,0.0605,0.3641,0.1246
Round2,189,col10,c,0.2513,,,,,0.0608,0.3787,0.1252
Round2,189,col10,c,0.2699,,,,,0.061,0.3788,0.1255
Round2,189,col10,c,0.2718,,,,,0.061,0.3822,0.1262
Round2,189,col10,c,0.2762,,,,,0.0611,0.3865,0.1263
Round2,189,col10,c,0.2827,,,,,0.0612,0.3887,0.1266
Round2,189,col10,c,0.2866,,,,,0.0614,0.4009,0.1269
Round2,189,col10,c,0.2907,,,,,0.0618,0.4046,0.1273
Round2,189,col10,c,0.2992,,,,,0.062,0.4234,0.1273
Round2,189,col10,c,0.3075,,,,,0.062,0.4267,0.1275
Round2,189,col10,c,0.3088,,,,,0.0626,0.4321,0.1279
Round2,189,col10,c,0.3204,,,,,0.0633,0.435,0.1282
Round2,189,col10,c,0.3337,,,,,0.0635,0.4362,0.1286
Round2,189,col10,c,0.3364,,,,,0.0637,0.4447,0.1291
Round2,189,col10,c,0.3411,,,,,0.0638,0.4488,0.1294
Round2,189,col10,c,0.3868,,,,,0.0641,0.4562,0.1296
Round2,189,col10,c,0.394,,,,,0.0642,0.4858,0.1308
Round2,189,col10,c,0.4032,,,,,0.0644,0.4987,0.1312
Round2,189,col10,c,0.4161,,,,,0.0645,0.512,0.1321
Round2,189,col10,c,0.4296,,,,,0.0647,0.5129,0.1322
Round2,189,col10,c,0.4441,,,,,0.065,0.5148,0.1322
Round2,189,col10,c,0.4865,,,,,0.0652,0.5215,0.135
Round2,189,col10,c,0.5001,,,,,0.0652,0.5242,0.1355
Round2,189,col10,c,0.5282,,,,,0.0652,0.5329,0.1365
Round2,189,col10,c,0.6051,,,,,0.0653,0.5607,0.1375
Round2,189,col10,c,0.6433,,,,,0.0654,0.565,0.1377
Round2,189,col10,c,0.6844,,,,,0.0656,0.5684,0.1379
Round2,189,col10,c,0.6918,,,,,0.0657,0.5715,0.1385
Round2,189,col10,c,0.7028,,,,,0.0657,0.614,0.1388
Round2,189,col10,c,0.7413,,,,,0.0658,0.66,0.1397
Round2,189,col10,c,0.7428,,,,,0.0662,0.6612,0.1407
Round2,189,col10,c,0.7741,,,,,0.0665,0.6613,0.1409
Round2,189,col10,c,0.8003,,,,,0.0665,0.6649,0.1425
Round2,189,col10,c,0.887,,,,,0.0666,0.6674,0.143
Round2,189,col10,c,0.9007,,,,,0.0666,0.704,0.1442
Round2,189,col10,c,0.9091,,,,,0.0667,0.7055,0.1448
Round2,189,col10,c,0.9816,,,,,0.0667,0.7059,0.1449
Round2,189,col10,c,0.9835,,,,,0.0676,0.7206,0.1467
Round2,189,col10,c,0.9939,,,,,0.0681,0.7321,0.1472
Round2,189,col10,c,1.0051,,,,,0.0682,0.7339,0.1477
Round2,189,col10,c,1.0166,,,,,0.0682,0.7423,0.1495
Round2,189,col10,c,1.0535,,,,,0.0682,0.7679,0.1496
Round2,189,col10,c,1.0571,,,,,0.0683,0.7701,0.1505
Round2,189,col10,c,1.0812,,,,,0.0684,0.7762,0.1507
Round2,189,col10,c,1.0908,,,,,0.0685,0.8084,0.151
Round2,189,col10,c,1.1371,,,,,0.0687,0.821,0.151
Round2,189,col10,c,1.1566,,,,,0.0689,0.8231,0.1513
Round2,189,col10,c,1.1576,,,,,0.069,0.8356,0.1521
Round2,190,col11,c,0.0025,,,,,0.0691,0.8387,0.1536
Round2,190,col11,c,0.0035,,,,,0.0695,0.8414,0.1545
Round2,190,col11,c,0.0042,,,,,0.0695,0.8487,0.1546
Round2,190,col11,c,0.0044,,,,,0.0699,0.8554,0.1554
Round2,190,col11,c,0.0049,,,,,0.07,0.8819,0.1571
Round2,190,col11,c,0.005,,,,,0.0706,0.8963,0.158
Round2,190,col11,c,0.0052,,,,,0.0707,0.9017,0.1586
Round2,190,col11,c,0.006,,,,,0.0707,0.9088,0.1587
Round2,190,col11,c,0.006,,,,,0.0708,0.9136,0.1587
Round2,190,col11,c,0.0061,,,,,0.0709,0.9164,0.1594
Round2,190,col11,c,0.0061,,,,,0.0711,0.9303,0.16
Round2,190,col11,c,0.0066,,,,,0.0713,0.9349,0.1601
Round2,190,col11,c,0.0066,,,,,0.0714,0.939,0.1611
Round2,190,col11,c,0.0066,,,,,0.0714,0.9433,0.1619
Round2,190,col11,c,0.007,,,,,0.0716,0.9575,0.1623
Round2,190,col11,c,0.007,,,,,0.0717,0.9597,0.1629
Round2,190,col11,c,0.0076,,,,,0.0717,0.9829,0.1632
Round2,190,col11,c,0.008,,,,,0.0717,0.9888,0.1634
Round2,190,col11,c,0.008,,,,,0.0717,0.9925,0.1645
Round2,190,col11,c,0.0081,,,,,0.0718,0.9937,0.1646
Round2,190,col11,c,0.0083,,,,,0.072,0.995,0.1649
Round2,190,col11,c,0.0085,,,,,0.072,0.9952,0.1656
Round2,190,col11,c,0.0085,,,,,0.072,1.0129,0.1661
Round2,190,col11,c,0.0086,,,,,0.072,1.0165,0.1665
Round2,190,col11,c,0.0089,,,,,0.0722,1.0189,0.1671
Round2,190,col11,c,0.0093,,,,,0.0722,1.033,0.1686
Round2,190,col11,c,0.0094,,,,,0.0724,1.0396,0.1688
Round2,190,col11,c,0.0095,,,,,0.0726,1.0435,0.1695
Round2,190,col11,c,0.0102,,,,,0.0726,1.0439,0.1696
Round2,190,col11,c,0.0123,,,,,0.0728,1.0443,0.1701
Round2,190,col11,c,0.0124,,,,,0.073,1.0473,0.1702
Round2,190,col11,c,0.0139,,,,,0.073,1.0507,0.1715
Round2,190,col11,c,0.0146,,,,,0.073,1.053,0.1716
Round2,190,col11,c,0.0148,,,,,0.0734,1.0558,0.1718
Round2,190,col11,c,0.0159,,,,,0.0734,1.06,0.1724
Round2,190,col11,c,0.0177,,,,,0.0735,1.0615,0.1725
Round2,190,col11,c,0.0184,,,,,0.0736,1.0721,0.1734
Round2,190,col11,c,0.0188,,,,,0.0736,1.0773,0.1738
Round2,190,col11,c,0.0191,,,,,0.0737,1.0788,0.1743
Round2,190,col11,c,0.0192,,,,,0.0738,1.08,0.175
Round2,190,col11,c,0.0207,,,,,0.0738,1.0858,0.1751
Round2,190,col11,c,0.0209,,,,,0.074,1.0915,0.1756
Round2,190,col11,c,0.0209,,,,,0.074,1.1031,0.1767
Round2,190,col11,c,0.021,,,,,0.0742,1.1052,0.1771
Round2,190,col11,c,0.021,,,,,0.0746,1.1131,0.1776
Round2,190,col11,c,0.0217,,,,,0.0747,1.1153,0.1785
Round2,190,col11,c,0.022,,,,,0.0749,1.1168,0.1786
Round2,190,col11,c,0.0225,,,,,0.075,1.1243,0.1789
Round2,190,col11,c,0.0227,,,,,0.075,1.1261,0.1795
Round2,190,col11,c,0.0245,,,,,0.0751,1.1276,0.1796
Round2,190,col11,c,0.0253,,,,,0.0752,1.1288,0.18
Round2,190,col11,c,0.026,,,,,0.0756,1.1349,0.1813
Round2,190,col11,c,0.0261,,,,,0.0757,1.1385,0.1821
Round2,190,col11,c,0.0267,,,,,0.076,1.1446,0.1825
Round2,190,col11,c,0.028,,,,,0.076,1.1471,0.1826
Round2,190,col11,c,0.029,,,,,0.0762,1.1492,0.1828
Round2,190,col11,c,0.0292,,,,,0.0764,1.1543,0.1837
Round2,190,col11,c,0.0325,,,,,0.0765,1.1604,0.1839
Round2,190,col11,c,0.0331,,,,,0.0772,1.1682,0.1839
Round2,190,col11,c,0.0336,,,,,0.0776,1.1789,0.1842
Round2,190,col11,c,0.0336,,,,,0.0776,1.184,0.1855
Round2,190,col11,c,0.0343,,,,,0.0778,1.191,0.1862
Round2,190,col11,c,0.0348,,,,,0.078,1.1974,0.1863
Round2,190,col11,c,0.0354,,,,,0.0782,1.201,0.1864
Round2,190,col11,c,0.0354,,,,,0.0783,1.2025,0.1875
Round2,190,col11,c,0.0362,,,,,0.0786,1.2031,0.1878
Round2,190,col11,c,0.0363,,,,,0.0786,1.217,0.1884
Round2,190,col11,c,0.0368,,,,,0.0788,1.2236,0.1888
Round2,190,col11,c,0.0379,,,,,0.0789,1.2407,0.1892
Round2,190,col11,c,0.0389,,,,,0.0789,1.2476,0.1893
Round2,190,col11,c,0.0396,,,,,0.079,1.2648,0.1895
Round2,190,col11,c,0.0396,,,,,0.0796,1.2735,0.1902
Round2,190,col11,c,0.0415,,,,,0.0799,1.2822,0.1904
Round2,190,col11,c,0.0459,,,,,0.0799,1.3323,0.1931
Round2,190,col11,c,0.0466,,,,,0.08,,0.1938
Round2,190,col11,c,0.0482,,,,,0.0803,,0.1942
Round2,190,col11,c,0.0508,,,,,0.0803,,0.1945
Round2,190,col11,c,0.0509,,,,,0.0805,,0.196
Round2,190,col11,c,0.0514,,,,,0.0805,,0.1971
Round2,190,col11,c,0.0516,,,,,0.0806,,0.1972
Round2,190,col11,c,0.052,,,,,0.0807,,0.1978
Round2,190,col11,c,0.0528,,,,,0.0808,,0.1979
Round2,190,col11,c,0.0535,,,,,0.0809,,0.1981
Round2,190,col11,c,0.054,,,,,0.081,,0.1986
Round2,190,col11,c,0.0543,,,,,0.081,,0.1999
Round2,190,col11,c,0.0548,,,,,0.0811,,0.2003
Round2,190,col11,c,0.0564,,,,,0.0813,,0.2014
Round2,190,col11,c,0.0572,,,,,0.0814,,0.2019
Round2,190,col11,c,0.0573,,,,,0.0818,,0.2023
Round2,190,col11,c,0.0592,,,,,0.082,,0.2024
Round2,190,col11,c,0.0593,,,,,0.082,,0.2035
Round2,190,col11,c,0.0593,,,,,0.0822,,0.2045
Round2,190,col11,c,0.0594,,,,,0.0822,,0.2046
Round2,190,col11,c,0.06,,,,,0.0822,,0.2052
Round2,190,col11,c,0.0601,,,,,0.0823,,0.2055
Round2,190,col11,c,0.062,,,,,0.0823,,0.2062
Round2,190,col11,c,0.0656,,,,,0.0824,,0.2072
Round2,190,col11,c,0.0665,,,,,0.0825,,0.2087
Round2,190,col11,c,0.0665,,,,,0.0828,,0.2097
Round2,190,col11,c,0.0687,,,,,0.0828,,0.21
Round2,190,col11,c,0.0709,,,,,0.083,,0.2105
Round2,190,col11,c,0.0713,,,,,0.0831,,0.2107
Round2,190,col11,c,0.0717,,,,,0.0836,,0.2112
Round2,190,col11,c,0.072,,,,,0.0838,,0.2117
Round2,190,col11,c,0.0722,,,,,0.0838,,0.2122
Round2,190,col11,c,0.073,,,,,0.084,,0.2125
Round2,190,col11,c,0.0734,,,,,0.0843,,0.2129
Round2,190,col11,c,0.0738,,,,,0.0843,,0.2133
Round2,190,col11,c,0.0738,,,,,0.0845,,0.2137
Round2,190,col11,c,0.074,,,,,0.0848,,0.2142
Round2,190,col11,c,0.0762,,,,,0.0849,,0.2142
Round2,190,col11,c,0.078,,,,,0.085,,0.2144
Round2,190,col11,c,0.0803,,,,,0.085,,0.2155
Round2,190,col11,c,0.0809,,,,,0.0851,,0.2159
Round2,190,col11,c,0.0811,,,,,0.0853,,0.217
Round2,190,col11,c,0.0814,,,,,0.0855,,0.2182
Round2,190,col11,c,0.0848,,,,,0.0865,,0.2182
Round2,190,col11,c,0.0865,,,,,0.0867,,0.2182
Round2,190,col11,c,0.0867,,,,,0.0872,,0.2187
Round2,190,col11,c,0.0884,,,,,0.0875,,0.2193
Round2,190,col11,c,0.0907,,,,,0.0876,,0.2198
Round2,190,col11,c,0.0907,,,,,0.0877,,0.2201
Round2,190,col11,c,0.0926,,,,,0.0878,,0.2212
Round2,190,col11,c,0.0929,,,,,0.088,,0.2216
Round2,190,col11,c,0.0933,,,,,0.0884,,0.2233
Round2,190,col11,c,0.1004,,,,,0.0886,,0.2241
Round2,190,col11,c,0.1019,,,,,0.0889,,0.2243
Round2,190,col11,c,0.102,,,,,0.0891,,0.2247
Round2,190,col11,c,0.1022,,,,,0.0895,,0.2248
Round2,190,col11,c,0.1031,,,,,0.0897,,0.2249
Round2,190,col11,c,0.1053,,,,,0.0899,,0.2251
Round2,190,col11,c,0.1098,,,,,0.09,,0.2252
Round2,190,col11,c,0.1103,,,,,0.0905,,0.2258
Round2,190,col11,c,0.1115,,,,,0.0907,,0.2259
Round2,190,col11,c,0.1126,,,,,0.0907,,0.2262
Round2,190,col11,c,0.1154,,,,,0.091,,0.2272
Round2,190,col11,c,0.1159,,,,,0.0912,,0.2283
Round2,190,col11,c,0.1186,,,,,0.0913,,0.2309
Round2,190,col11,c,0.121,,,,,0.0914,,0.231
Round2,190,col11,c,0.1211,,,,,0.0917,,0.2326
Round2,190,col11,c,0.1265,,,,,0.0919,,0.2333
Round2,190,col11,c,0.1278,,,,,0.0919,,0.2349
Round2,190,col11,c,0.129,,,,,0.0923,,0.2351
Round2,190,col11,c,0.1303,,,,,0.0926,,0.2354
Round2,190,col11,c,0.1308,,,,,0.0926,,0.2356
Round2,190,col11,c,0.1317,,,,,0.0927,,0.2361
Round2,190,col11,c,0.1328,,,,,0.0927,,0.2366
Round2,190,col11,c,0.1329,,,,,0.0928,,0.2392
Round2,190,col11,c,0.1374,,,,,0.0929,,0.2401
Round2,190,col11,c,0.138,,,,,0.0932,,0.2401
Round2,190,col11,c,0.1381,,,,,0.0933,,0.2403
Round2,190,col11,c,0.1382,,,,,0.0934,,0.241
Round2,190,col11,c,0.1454,,,,,0.0935,,0.2418
Round2,190,col11,c,0.1458,,,,,0.0935,,0.2443
Round2,190,col11,c,0.1458,,,,,0.0937,,0.2444
Round2,190,col11,c,0.146,,,,,0.0938,,0.2457
Round2,190,col11,c,0.1486,,,,,0.0944,,0.2466
Round2,190,col11,c,0.1495,,,,,0.0947,,0.2473
Round2,190,col11,c,0.15,,,,,0.0947,,0.2484
Round2,190,col11,c,0.1506,,,,,0.0949,,0.2498
Round2,190,col11,c,0.1537,,,,,0.095,,0.2504
Round2,190,col11,c,0.1549,,,,,0.0954,,0.2513
Round2,190,col11,c,0.1561,,,,,0.0956,,0.2543
Round2,190,col11,c,0.1565,,,,,0.0957,,0.2569
Round2,190,col11,c,0.1566,,,,,0.0958,,0.26
Round2,190,col11,c,0.1575,,,,,0.096,,0.2609
Round2,190,col11,c,0.158,,,,,0.0961,,0.2616
Round2,190,col11,c,0.158,,,,,0.0962,,0.2621
Round2,190,col11,c,0.1586,,,,,0.0963,,0.2625
Round2,190,col11,c,0.1624,,,,,0.0967,,0.2649
Round2,190,col11,c,0.1632,,,,,0.0971,,0.2666
Round2,190,col11,c,0.1689,,,,,0.0978,,0.2666
Round2,190,col11,c,0.1716,,,,,0.0979,,0.2666
Round2,190,col11,c,0.1745,,,,,0.0979,,0.267
Round2,190,col11,c,0.1746,,,,,0.0982,,0.2674
Round2,190,col11,c,0.1754,,,,,0.0982,,0.2675
Round2,190,col11,c,0.1774,,,,,0.0988,,0.2676
Round2,190,col11,c,0.1785,,,,,0.0991,,0.2745
Round2,190,col11,c,0.179,,,,,0.0993,,0.275
Round2,190,col11,c,0.1821,,,,,0.0994,,0.2797
Round2,190,col11,c,0.1843,,,,,0.0994,,0.2805
Round2,190,col11,c,0.1861,,,,,0.0997,,0.2811
Round2,190,col11,c,0.188,,,,,0.0998,,0.2816
Round2,190,col11,c,0.1898,,,,,0.1003,,0.2821
Round2,190,col11,c,0.1928,,,,,0.1003,,0.2828
Round2,190,col11,c,0.1928,,,,,0.1004,,0.283
Round2,190,col11,c,0.1934,,,,,0.1005,,0.2839
Round2,190,col11,c,0.1987,,,,,0.1008,,0.2871
Round2,190,col11,c,0.2007,,,,,0.101,,0.2874
Round2,190,col11,c,0.2105,,,,,0.1016,,0.2889
Round2,190,col11,c,0.2218,,,,,0.1018,,0.2914
Round2,190,col11,c,0.2303,,,,,0.1019,,0.2982
Round2,190,col11,c,0.2336,,,,,0.1019,,0.2984
Round2,190,col11,c,0.2379,,,,,0.102,,0.2991
Round2,190,col11,c,0.2491,,,,,0.102,,0.3017
Round2,190,col11,c,0.2643,,,,,0.1022,,0.3025
Round2,190,col11,c,0.2725,,,,,0.1022,,0.3036
Round2,190,col11,c,0.2834,,,,,0.1024,,0.304
Round2,190,col11,c,0.293,,,,,0.1025,,0.3054
Round2,190,col11,c,0.2992,,,,,0.1026,,0.3092
Round2,190,col11,c,0.3037,,,,,0.1026,,0.31
Round2,190,col11,c,0.3611,,,,,0.1027,,0.315
Round2,190,col11,c,0.4242,,,,,0.1027,,0.3176
Round2,190,col11,c,0.6357,,,,,0.1027,,0.3243
Round2,190,col11,c,0.6619,,,,,0.1031,,0.3338
Round2,190,col11,c,0.7279,,,,,0.1032,,0.3343
Round2,190,col11,c,0.7339,,,,,0.1032,,0.3401
Round2,190,col11,c,0.7658,,,,,0.1032,,0.3409
Round2,190,col11,c,0.777,,,,,0.1033,,0.3439
Round2,190,col11,c,0.8746,,,,,0.1035,,0.3467
Round2,190,col11,c,0.8932,,,,,0.1036,,0.3509
Round2,190,col11,c,0.9397,,,,,0.1036,,0.351
Round2,190,col11,c,0.9864,,,,,0.1037,,0.352
Round2,190,col11,c,1.0274,,,,,0.1043,,0.3546
Round2,190,col11,c,1.0665,,,,,0.1043,,0.3664
Round2,190,col11,c,1.1307,,,,,0.1043,,0.374
Round2,190,col11,c,1.2812,,,,,0.1044,,0.3839
Round2,193,col14,c,0.0024,,,,,0.1045,,0.4013
Round2,193,col14,c,0.0028,,,,,0.1046,,0.4043
Round2,193,col14,c,0.0045,,,,,0.1053,,0.4081
Round2,193,col14,c,0.0045,,,,,0.1057,,0.4097
Round2,193,col14,c,0.0048,,,,,0.1062,,0.4442
